,Magnetic Field (Oe),True Field (Oe),Field correction
0,14998.237,14886.938581090495,111.29841890950411
1,13750.2765,13633.622499060406,116.65400093959397
2,12500.1645,12374.998019998668,125.16648000133318
3,11250.1295,11117.834045537627,132.2954544623717
4,10000.1385,9863.033004906505,137.10549509349403
5,8750.1225,8608.81656302265,141.30593697734912
6,7500.272,7357.3987042222925,142.87329577770743
7,6250.3085,6107.207111244579,143.10138875542088
8,5000.0215,4858.6676365179765,141.35386348202337
9,3750.375,3612.0020192277925,138.37298077220748
10,2500.234,2366.435352783904,133.79864721609601
11,1250.2835,1121.6850808200838,128.59841917991616
12,0.197,-125.5987662237777,125.7957662237777
13,-1249.6425,-1365.1452247888126,115.50272478881266
14,-2499.7265,-2601.7888495526568,102.06234955265654
15,-3749.9055,-3834.9340751274945,85.0285751274946
16,-4999.7385,-5062.895825144251,63.157325144250535
17,-6249.8305,-6291.768485859006,41.9379858590064
18,-7499.875,-7518.822548410587,18.947548410586933
19,-8750.0615,-8750.779843445966,0.7183434459657292
20,-9999.5995,-9981.330089315274,-18.26941068472661
21,-11249.8995,-11200.105463408268,-49.79403659173113
22,-12499.8935,-12436.81159441286,-63.08190558713977
23,-13749.6365,-13663.88403375186,-85.75246624814099
24,-14997.4775,-14884.457647710376,-113.0198522896244
25,-13750.076,-13633.505258089965,-116.57074191003449
26,-12500.141,-12373.207517778768,-126.93348222123132
27,-11250.0785,-11116.80400439077,-133.27449560923014
28,-10000.2005,-9860.002571175613,-140.19792882438742
29,-8750.0985,-8606.00723084296,-144.09126915703928
30,-7500.1205,-7356.090757609624,-144.02974239037576
31,-6250.171,-6106.236739769101,-143.93426023089887
32,-5000.192,-4856.711567675348,-143.4804323246517
33,-3750.178,-3609.678626491705,-140.49937350829487
34,-2500.1795,-2364.7579562121723,-135.4215437878279
35,-1250.198,-1119.2019043140463,-130.99609568595383
36,-0.0885,127.76135145323697,-127.84985145323697
37,1249.88,1369.9774786656365,-120.09747866563634
38,2499.884,2606.1934491115862,-106.30944911158622
39,3749.658,3839.063948090602,-89.40594809060212
40,4999.6925,5066.547714240564,-66.85521424056424
41,6249.967,6295.562952585185,-45.59595258518493
42,7500.0455,7525.558754092208,-25.513254092207717
43,8749.7755,8751.889465011469,-2.1139650114691904
44,9999.7365,9979.34688412848,20.389615871521528
45,11249.9645,11207.10390456349,42.860595436510266
46,12499.61,12437.936970053845,61.67302994615602
47,13749.89,13665.460705703013,84.42929429698597
48,14999.0735,14889.208240430342,109.86525956965852
