,Magnetic Field (Oe),True Field (Oe),Field correction
0,9999.8025,9978.11686720858,21.685632791419266
1,9166.8525,9138.501010650303,28.35148934969766
2,8333.613,8298.713878433768,34.89912156623177
3,7500.1755,7461.031766374861,39.14373362513925
4,6666.797,6619.7903968989285,47.00660310107105
5,5833.5815,5781.184539232096,52.3969607679046
6,5000.091,4943.906120719179,56.184879280821406
7,4166.7955,4107.349463857764,59.44603614223615
8,3333.8095,3269.750537278124,64.05896272187601
9,2500.42,2431.6501251620684,68.76987483793164
10,1666.7395,1595.189004070421,71.5504959295788
11,833.329,758.424294306683,74.90470569331694
12,0.2865,-78.38643291898853,78.67293291898854
13,-833.1265,-914.3481191511901,81.22161915119011
14,-1666.5485,-1746.4552079928487,79.90670799284862
15,-2499.748,-2575.4062841829614,75.65828418296132
16,-3333.1255,-3401.3407344925536,68.21523449255346
17,-4166.5365,-4225.545150519582,59.00865051958226
18,-4999.745,-5050.9298705804285,51.18487058042865
19,-5832.813,-5873.47510228838,40.66210228838008
20,-6666.5775,-6688.297908967046,21.72040896704584
21,-7499.9005,-7512.498417559808,12.597917559808593
22,-8333.2045,-8333.06460435671,-0.139895643289492
23,-9166.4435,-9156.976186700302,-9.467313299697707
24,-9999.653,-9972.955737412662,-26.697262587338628
25,-9166.7505,-9132.767690624365,-33.98280937563504
26,-8333.43,-8292.926186710665,-40.503813289335085
27,-7500.2915,-7453.148541575564,-47.142958424436074
28,-6667.0145,-6615.706699157614,-51.307800842386314
29,-5833.3885,-5777.433184068118,-55.95531593188207
30,-5000.2135,-4939.79840701259,-60.41509298740948
31,-4166.982,-4101.463112074845,-65.51888792515456
32,-3333.587,-3264.2637539388816,-69.32324606111843
33,-2499.986,-2426.7069578698543,-73.27904213014563
34,-1666.8655,-1589.8152956435313,-77.05020435646884
35,-833.5155,-752.9165859208823,-80.59891407911766
36,-0.039,85.3043378276745,-85.3433378276745
37,833.206,919.8362397465569,-86.63023974655687
38,1666.426,1752.3284071781586,-85.90240717815868
39,2499.8985,2579.3385145181887,-79.44001451818895
40,3333.1285,3406.0323734528433,-72.90387345284353
41,4166.475,4231.374593694286,-64.89959369428561
42,4999.789,5053.9920076858325,-54.203007685832745
43,5833.2635,5877.044760382711,-43.78126038271057
44,6666.2885,6698.007566031302,-31.719066031302646
45,7499.8985,7521.149656756753,-21.251156756752607
46,8333.09,8340.600330673515,-7.510330673514545
47,9166.627,9161.412945553384,5.214054446616501
48,9999.874,9982.22581029123,17.648189708770587
