,Magnetic Field (Oe),True Field (Oe)
66,1425.1195,1518.5698936201081
67,1400.347,1492.0378458767025
68,1376.7875,1465.099405483811
69,1353.2565,1440.5632020117873
70,1328.498,1415.1509455673834
71,1303.7385,1389.76703168759
72,1279.1205,1362.1723382983803
73,1255.5475,1335.4388504456463
74,1231.551,1313.3204293232732
75,1206.5515,1288.2221080624818
76,1183.006,1262.7834709076255
77,1159.504,1237.1038000558156
78,1134.914,1211.33734063185
79,1110.281,1185.4607000888445
80,1086.681,1158.9193730250443
81,1063.0805,1134.4889613649682
82,1038.5475,1108.3110176104724
83,1013.9705,1081.5132408280836
84,990.424,1058.5581214883566
85,965.864,1031.9936888153568
86,941.2745,1006.7900560934502
87,917.4735,980.6605047630562
88,893.6315,955.3673329033529
89,870.0865,929.6906830611942
90,845.539,904.9044604550097
91,821.0355,878.558660409739
92,797.5185,853.5788172265503
93,773.9595,828.7199463153494
94,748.4095,802.7138935909579
95,723.8885,778.0785738167659
96,700.4565,751.7010565911246
97,677.012,726.6506765817311
98,653.523,700.6269045234912
99,629.016,675.8807772893958
100,605.5265,649.9688867564807
101,581.713,623.5313078979441
102,556.9255,598.8482060383922
103,533.5645,572.9536765431874
104,509.003,548.1732310249535
105,484.4115,523.3198264184355
106,461.064,497.84679745017644
107,436.6295,471.6573604328894
108,413.1675,445.3872709528355
109,389.693,421.2286683776798
110,365.075,395.3619794462676
111,340.6395,370.19316022580796
112,316.317,344.64847044261626
113,292.9125,319.0469959563656
114,269.1135,294.23076962447163
115,244.338,268.5344646140933
116,221.075,243.03719467945396
117,196.7115,218.18480746984227
118,172.3605,192.76354683005317
119,150.2275,167.59747604151326
120,126.9635,141.79821160547246
121,102.6405,116.92100441319333
122,78.3605,91.66339834480252
123,54.1385,66.27762586773328
124,31.018,40.902417996138
125,6.6945,15.87525865548566
126,-17.5575,-9.323733741668226
127,-39.4785,-34.764033015084586
128,-62.784,-59.898161053197036
129,-87.0655,-84.66580455464144
130,-110.95,-109.22284513631197
131,-134.947,-134.3698561375089
132,-157.886,-159.76349917603747
133,-180.866,-184.2594146726058
134,-204.8495,-209.1049418593094
135,-227.7325,-234.2175250071057
136,-251.7305,-260.041334713816
137,-275.6425,-284.33845428662335
138,-298.4965,-309.1638157344969
139,-322.3955,-333.77582809260184
140,-345.2485,-358.04371905101283
141,-368.4695,-382.88956562774416
142,-392.593,-408.1873792865779
143,-415.2335,-432.03751735708977
144,-439.0485,-457.51706604390705
145,-462.849,-482.2611180336651
146,-485.6035,-506.5096424052846
147,-508.3015,-531.7636464406163
148,-530.9135,-555.8460839692135
149,-554.5855,-580.4904419297911
150,-578.132,-605.3171953280912
151,-601.734,-628.4776282148993
152,-624.375,-653.9110708935049
153,-646.89,-678.2372008701423
154,-670.7025,-702.6987855870187
155,-693.5265,-727.449865701256
156,-715.957,-751.5081634830537
157,-739.3335,-776.1872805496114
158,-761.7065,-800.65666634153
159,-784.107,-824.8554318205536
160,-808.5695,-848.685621263094
161,-831.903,-873.0504181017832
162,-854.0935,-893.7204157800705
163,-876.2965,-919.552445444904
164,-898.471,-945.46834579307
165,-921.7615,-968.5848627176947
166,-945.0385,-991.1883239065496
167,-968.4845,-1016.0396219056103
168,-991.8735,-1040.2985084496765
169,-1014.035,-1064.7826008675968
170,-1035.0805,-1089.0541632580337
171,-1058.06,-1113.3363869702891
172,-1081.097,-1136.5231017512538
173,-1103.1585,-1159.992201990273
174,-1126.208,-1183.5708452266715
175,-1148.1005,-1207.919057275942
176,-1170.0775,-1231.8925287697225
177,-1193.0425,-1255.842918255534
178,-1214.9205,-1280.504788966138
179,-1237.7325,-1302.7826449215945
180,-1260.6145,-1326.9823706069724
181,-1281.631,-1349.2604036065027
182,-1304.7945,-1371.7061155514143
183,-1327.8725,-1397.82735781216
184,-1349.608,-1422.3335040080601
185,-1372.3055,-1441.0791091231006
186,-1394.029,-1464.0641649903184
187,-1416.8815,-1492.2438425870946
188,-1440.6235,-1515.9745735049014
189,-1461.2585,-1538.222386324985
190,-1482.021,-1562.0446392825781
191,-1505.7225,-1585.8447168705059
192,-1528.306,-1607.3474733136372
193,-1549.83,-1632.2383844720391
194,-1571.511,-1654.354431772798
195,-1594.505,-1675.4333841291457
196,-1617.371,-1700.7962782494128
197,-1638.8955,-1724.3229701018438
198,-1660.4065,-1749.128893491326
199,-1682.8915,-1770.6661671798554
200,-1705.434,-1794.8875361958092
201,-1726.9455,-1818.695297106192
202,-1749.4585,-1838.2461528258414
203,-1770.926,-1865.3536535441115
204,-1793.327,-1888.9750205451267
205,-1815.8685,-1904.9777869062316
206,-1836.3905,-1936.7559697710105
207,-1857.718,-1957.2718443504084
208,-1880.415,-1981.8941421549325
209,-1903.0425,-2000.020953612836
210,-1925.3855,-2024.3146786164264
211,-1946.8385,-2050.7439766866355
212,-1968.1665,-2070.8955168575367
213,-1990.4535,-2093.977569338727
214,-2012.656,-2121.70727455152
215,-2034.012,-2143.9449662657757
216,-2055.424,-2166.726388725967
217,-2077.683,-2186.746172217566
218,-2099.969,-2212.060022994712
219,-2121.17,-2234.4646747500565
220,-2142.342,-2257.863305603139
221,-2164.883,-2280.4201973893305
222,-2187.51,-2298.2536890002575
223,-2209.8115,-2325.516939339242
224,-2230.955,-2350.3015743163187
225,-2252.1545,-2371.6831607843883
226,-2274.2865,-2394.1681466560613
227,-2295.4155,-2415.109922551581
228,-2316.5865,-2437.5791339482753
229,-2338.719,-2460.2644210010453
230,-2360.852,-2485.9631679604868
231,-2382.9835,-2507.4788449577745
232,-2405.0445,-2533.5103776928927
233,-2426.0885,-2552.8146868955655
234,-2446.2435,-2578.863386483584
235,-2468.5735,-2594.6081202490795
236,-2490.8875,-2622.1209555129917
237,-2512.017,-2647.0137438598244
238,-2534.1215,-2668.4146523201066
239,-2555.1525,-2689.736105324303
240,-2576.155,-2714.0968606204565
241,-2598.1585,-2735.4834152980925
242,-2620.121,-2755.020986557399
243,-2641.1385,-2777.2416765445814
244,-2662.1395,-2802.9994610374074
245,-2684.0735,-2827.44606341839
246,-2706.0935,-2847.7285088746876
247,-2727.123,-2870.7261151050707
248,-2748.3095,-2896.3668354914776
249,-2770.457,-2920.1925247739646
250,-2791.459,-2938.8315195305668
251,-2812.432,-2958.492252261867
252,-2835.186,-2980.5269443779825
253,-2857.1085,-3002.8782809891063
254,-2877.096,-3030.3174998666123
255,-2898.9065,-3055.9856529894096
256,-2920.7235,-3071.1303680777537
257,-2941.1945,-3096.568062968592
258,-2958.5935,-3118.9154479804247
259,-2971.4275,-3135.627336365438
260,-2983.2265,-3151.766834173538
261,-3000.115,-3169.2717719286093
262,-2979.307,-3173.7306833766947
263,-2969.7885,-3165.3548963158646
264,-2949.4785,-3140.246515271912
265,-2924.5635,-3108.5567710536793
266,-2899.7345,-3082.5487751602195
267,-2873.7185,-3057.8966461212367
268,-2847.7585,-3027.332583135433
269,-2823.057,-2998.6890011248574
270,-2795.998,-2977.893173494538
271,-2770.065,-2945.8561488843234
272,-2747.579,-2921.929324177628
273,-2722.906,-2893.1583351410086
274,-2696.791,-2865.724504065209
275,-2670.5635,-2842.342397076012
276,-2644.7595,-2815.0186262269895
277,-2620.155,-2793.8877476897715
278,-2594.4785,-2762.685305359211
279,-2568.704,-2731.014277342424
280,-2545.1595,-2708.409813783737
281,-2519.4955,-2676.0432807051798
282,-2493.832,-2652.7683822143235
283,-2470.416,-2629.106751260155
284,-2444.825,-2598.6463810882537
285,-2420.3495,-2578.5486359695774
286,-2395.8025,-2551.5582104182536
287,-2368.7825,-2520.8883010873446
288,-2343.896,-2496.1967905525507
289,-2319.3625,-2470.7436974184807
290,-2293.898,-2439.907714892171
291,-2268.4195,-2413.9679037983124
292,-2244.0405,-2391.804091223187
293,-2219.663,-2363.1206183671043
294,-2194.2125,-2338.1889109091403
295,-2168.6775,-2313.348756906989
296,-2143.2125,-2283.5878950331953
297,-2118.9905,-2258.635046934109
298,-2093.568,-2233.226732784207
299,-2069.288,-2205.079025963971
300,-2046.195,-2179.7837756717117
301,-2020.4185,-2155.001208592276
302,-1994.714,-2126.812856348893
303,-1969.4615,-2098.152310362741
304,-1945.253,-2075.256014699877
305,-1921.0165,-2050.801575274942
306,-1895.636,-2026.1618220537248
307,-1870.3395,-1995.9606102803812
308,-1846.0735,-1970.678519619472
309,-1820.8355,-1943.8557570555279
310,-1795.7655,-1917.6785561791432
311,-1772.7285,-1889.1091814967199
312,-1747.4055,-1863.1199770693454
313,-1722.18,-1839.9636469773798
314,-1697.801,-1812.2499420999652
315,-1673.2675,-1786.8371665257034
316,-1649.1025,-1762.168165446904
317,-1624.0195,-1733.9573259164583
318,-1598.95,-1709.8164302918958
319,-1574.9815,-1681.5157824192838
320,-1550.928,-1658.0127035331727
321,-1526.917,-1632.5302503223186
322,-1501.79,-1604.909953665197
323,-1475.59,-1582.5778454246017
324,-1451.664,-1553.9378247448753
325,-1427.568,-1527.2701066095178
326,-1403.671,-1499.9005774373284
327,-1379.816,-1474.8077804245868
328,-1354.28,-1448.742904425011
329,-1328.787,-1422.352379020408
330,-1304.8605,-1396.9164385313395
331,-1281.0465,-1370.714415225732
332,-1257.1905,-1344.6007209246247
333,-1232.2055,-1319.5930936399257
334,-1207.1205,-1295.4016507930244
335,-1183.1515,-1268.3964895715649
336,-1158.2935,-1241.9660580240898
337,-1132.192,-1214.819567847825
338,-1108.294,-1191.17388637971
339,-1084.509,-1163.4918986433345
340,-1059.51,-1138.4284824838871
341,-1035.259,-1112.179653158008
342,-1010.0755,-1086.9443976365924
343,-986.191,-1059.579063644804
344,-961.1495,-1037.0630693587866
345,-937.364,-1009.6118552936078
346,-914.5665,-982.3542302121418
347,-889.6235,-956.7373360672696
348,-863.6495,-931.7079568921413
349,-838.7205,-906.2365811153431
350,-815.994,-879.7168829107767
351,-791.163,-855.486058792964
352,-766.3045,-827.6088304130418
353,-743.5785,-801.1590196931654
354,-719.765,-776.8674535397482
355,-695.9375,-751.2922127229974
356,-670.6825,-724.0027140525128
357,-644.243,-699.6205983327425
358,-620.388,-673.3697629211399
359,-596.6305,-647.2827839403056
360,-571.7995,-621.7861756602578
361,-546.9965,-596.2045628610215
362,-523.2815,-570.5539201891429
363,-499.5095,-544.3998747009681
364,-474.609,-518.2079274706907
365,-450.9095,-493.12575603569536
366,-426.078,-466.3625618440374
367,-401.1895,-440.4446186142448
368,-378.633,-415.0361426663636
369,-354.6225,-389.65098150205296
370,-329.4375,-363.7436649214127
371,-303.5615,-338.5503133755132
372,-278.871,-312.5838377080436
373,-256.3845,-286.8510239449116
374,-232.7135,-261.41574362116876
375,-207.9805,-235.1472546711513
376,-183.276,-209.00305356635303
377,-159.787,-184.0973543907398
378,-136.269,-158.59378963847098
379,-111.6495,-133.07435242998045
380,-88.1895,-107.47483989164128
381,-64.742,-82.10195494113904
382,-39.882,-56.780313680852686
383,-16.0685,-31.454845859752616
384,7.28,-5.687528804924952
385,32.6045,20.037002371596078
386,55.853,45.41893046861221
387,80.148,70.46692750723452
388,105.4025,95.48173278978228
389,128.537,120.87504925648834
390,151.673,146.10686083117434
391,174.8105,171.17202418041603
392,197.8485,196.63936819405177
393,220.8015,221.265882016575
394,245.025,246.45658195094163
395,269.6155,271.6352647969941
396,292.9895,297.1364029575019
397,316.125,321.92975543644985
398,339.149,346.9939782141418
399,362.1015,372.37706005654286
400,388.218,396.7818195296577
401,412.1445,421.7369056395618
402,434.009,445.9820146941199
403,456.9195,470.8933106467888
404,479.773,496.8089034377225
405,503.671,520.6048370024392
406,527.5695,546.5646948925958
407,550.3085,569.7707514068754
408,572.9925,595.2838818923989
409,597.1325,619.3868856981652
410,621.369,643.9578039996969
411,644.2075,668.7946803796797
412,666.8075,694.1464798452191
413,690.3105,719.4044546269714
414,713.855,742.3224795758375
415,737.513,765.906290978895
416,760.0555,791.460516472827
417,782.5695,816.2910536136842
418,806.1425,839.9056981920215
419,828.628,864.7552505189158
420,851.071,889.271245910095
421,874.531,912.7044571832796
422,896.988,938.3030677072255
423,919.6435,961.7580641696287
424,944.2905,985.3280960215142
425,967.6795,1009.8416960590882
426,990.0805,1035.9299401679923
427,1012.411,1057.2813791969456
428,1034.658,1083.1032918763085
429,1057.9775,1107.430979624017
430,1081.266,1129.348198393285
431,1103.5115,1154.2197963830736
432,1125.658,1178.324953025711
433,1148.7925,1200.3695226068512
434,1170.955,1225.8222972933956
435,1193.0455,1252.5298674568126
436,1216.4625,1272.5680533357574
437,1239.922,1298.3820115774738
438,1262.025,1322.840226110813
439,1284.1155,1344.954121199703
440,1307.152,1372.3153826389103
441,1329.128,1392.2735021580231
442,1351.246,1417.7727001165401
443,1374.311,1442.9728157917066
444,1397.305,1465.4736569138372
445,1420.2415,1487.0944025754586
446,1443.208,1513.3965630982834
447,1465.143,1533.4688613369694
448,1486.978,1559.4516799721225
449,1508.885,1584.66350180313
450,1531.1015,1607.571003326394
451,1554.2775,1630.3846449915306
452,1577.2155,1656.7414351470084
453,1599.109,1679.8217828256293
454,1620.873,1701.2864190269534
455,1643.7105,1726.5179387583594
456,1666.534,1747.6029580206962
457,1689.232,1774.3865852660028
458,1710.9695,1797.7125407266337
459,1732.79,1820.4669964151933
460,1755.5155,1845.4473222928655
461,1778.2265,1864.9004215806553
462,1799.9205,1887.1611716057753
463,1821.8835,1911.6866848092964
464,1844.9905,1936.879010123358
465,1866.769,1958.900647257852
466,1889.352,1982.2621120855717
467,1911.9645,2009.8680336170778
468,1933.603,2030.7646309908337
469,1956.1725,2052.440469890884
470,1977.7685,2077.5179084960987
471,1999.4485,2103.6979909002926
472,2022.074,2125.848467230883
473,2044.644,2143.249925116919
474,2066.267,2171.229728352105
475,2087.7215,2197.4148853757556
476,2109.2185,2216.7568880901777
477,2131.138,2239.7150109398663
478,2153.99,2265.312597562232
479,2176.4745,2288.0201478784297
480,2198.889,2308.482594129661
481,2221.346,2334.0868570302564
482,2242.8575,2353.7235837536473
483,2264.368,2378.7456389470176
484,2286.7665,2404.15394245304
485,2309.083,2425.236393209036
486,2330.5945,2446.93836828726
487,2352.076,2471.20607915319
488,2374.4045,2495.617477633562
489,2395.7455,2517.11681424511
490,2417.5675,2540.2417536142902
491,2440.3075,2565.731702569822
492,2462.5815,2590.348828801903
493,2484.063,2612.606577682166
494,2505.4455,2634.356615693832
495,2527.6625,2660.6224013664223
496,2549.949,2681.0138480359983
497,2572.335,2707.165918515825
498,2593.6335,2727.6475533484236
499,2614.8185,2748.417497421814
500,2637.078,2771.413974144872
501,2659.324,2797.019430075481
502,2680.6665,2818.9982030841024
503,2702.3325,2839.6165272478524
504,2724.817,2861.3761008399015
505,2746.003,2885.745422159538
506,2768.2485,2910.7788045838524
507,2790.5075,2930.561028242716
508,2811.6795,2952.3889268702937
509,2833.855,2980.80605063891
510,2855.126,3002.531922425647
511,2876.2985,3026.6956164931294
512,2898.348,3048.0798551445237
513,2920.416,3072.068393472418
514,2942.443,3091.479451515234
515,2961.493,3114.930535310516
516,2976.1205,3131.8878556028662
517,2986.3425,3149.6980331024347
518,3000.2475,3168.7837154491763
