,Magnetic Field (Oe),True Field (Oe),Field correction
0,34999.0665,34567.34388646049,431.72261353951035
1,32080.5175,31640.422549531446,440.0949504685559
2,29166.1045,28735.37100239389,430.7334976061102
3,26248.2735,25842.697892936863,405.575607063136
4,23330.8545,22960.057877652107,370.7966223478943
5,20414.7645,20076.96144427011,337.80305572989164
6,17497.5215,17195.326833691375,302.1946663086237
7,14580.0165,14309.939170803931,270.0773291960686
8,11666.989,11430.638033690831,236.35096630916814
9,8750.29,8541.283902052815,209.00609794718548
10,5833.6555,5652.793724774328,180.8617752256714
11,2916.94,2758.2251500057873,158.71484999421273
12,0.2355,-128.86563681869006,129.10113681869007
13,-2916.685,-3012.8446489265034,96.15964892650345
14,-5833.1135,-5884.869171816432,51.75567181643146
15,-8749.6485,-8748.357226522128,-1.2912734778710728
16,-11666.2825,-11613.663362028454,-52.61913797154557
17,-14583.1245,-14482.940085722224,-100.18441427777543
18,-17497.879,-17340.65553165838,-157.2234683416209
19,-20413.9425,-20209.870094745933,-204.07240525406814
20,-23331.5255,-23080.77555411742,-250.7499458825805
21,-26247.6105,-25947.99792541612,-299.6125745838799
22,-29166.12,-28825.98093879866,-340.13906120133834
23,-32080.5685,-31696.938668663424,-383.6298313365769
24,-34998.2465,-34568.34297703322,-429.90352296677884
25,-32081.086,-31639.0242180896,-442.0617819104009
26,-29163.541,-28735.932155356575,-427.608844643426
27,-26247.7035,-25823.99308192373,-423.710418076269
28,-23332.331,-22964.72554691841,-367.6054530815891
29,-20417.048,-20084.47017099938,-332.5778290006201
30,-17498.3945,-17196.5467071621,-301.84779283789976
31,-14581.1745,-14312.154827969516,-269.019672030483
32,-11666.7795,-11430.150377362665,-236.62912263733597
33,-8750.3135,-8539.72755630338,-210.58594369662023
34,-5833.492,-5650.973446240443,-182.5185537595571
35,-2916.935,-2755.0192576701056,-161.91574232989433
36,-0.1725,137.62653145141886,-137.79903145141887
37,2916.5375,3020.889709860279,-104.35220986027889
38,5833.136,5883.871122835447,-50.73512283544642
39,8749.956,8750.895518795023,-0.9395187950231048
40,11666.448,11616.694317041227,49.753682958773425
41,14583.051,14483.92283443504,99.12816556496
42,17499.387,17341.90004456743,157.48695543257054
43,20417.0605,20209.39839444407,207.66210555592988
44,23331.381,23081.54287334079,249.8381266592114
45,26247.237,25954.828723636863,292.4082763631377
46,29167.408,28825.341706021845,342.06629397815414
47,32083.3965,31694.045342133537,389.351157866462
48,34997.3655,34568.51577056037,428.8497294396293
